      Epidote
Diffraction data computed using the structure from the paper listed below,
along with the cell parameters refined from the powder pattern for R040092
      Giuli G, Bonazzi P, Menchetti S
      American Mineralogist 84 (1999) 933-936
      Al-Fe disorder in synthetic epidotes: A single-crystal X-ray diffraction study
      Sample: CC11c

      CELL PARAMETERS:   8.914000   5.640000   10.16200   90.00000   115.4000   90.00000
      SPACE GROUP: P2_1/m
      X-RAY WAVELENGTH:     1.541838
               2-THETA      INTENSITY    D-SPACING   H   K   L
                52.44          2.09        1.7420   -4   2   2
                52.46          2.58        1.7416    0   1   5
                52.98          4.22        1.7258   -2   3   1
                53.37          1.13        1.7139   -4   2   1
                53.75          5.78        1.7028   -4   1   5
                54.26          2.33        1.6880   -5   1   2
                54.29          2.62        1.6872   -2   0   6
                54.37          2.33        1.6849   -5   1   3
                54.93          4.53        1.6691   -3   0   6
                55.99          1.76        1.6399    1   0   5
                56.07         11.10        1.6377   -1   3   3
                56.13         13.03        1.6362   -5   1   1
                56.26          2.75        1.6326    4   2   0
                56.22         11.27        1.6337   -1   0   6
                56.48          2.13        1.6269    2   1   4
                56.60         14.14        1.6238   -4   2   4
                56.62          6.05        1.6231    1   2   4
                56.85          1.09        1.6171    2   3   1
                56.90          1.60        1.6160   -2   1   6
                56.99          4.90        1.6135    3   2   2
                57.65          5.04        1.5966    0   3   3
                58.08         11.04        1.5858   -4   0   6
                58.41          9.30        1.5777   -3   3   1
                58.47          1.05        1.5762   -3   3   2
                58.55          6.18        1.5742    1   1   5
                59.85          3.13        1.5432    5   1   0
                59.94          6.33        1.5409    4   1   2
                60.41          5.10        1.5302   -3   3   3
                61.40          2.72        1.5078   -4   2   5
                62.68          1.06        1.4802   -6   0   3
                63.52          1.21        1.4626   -5   0   6
                63.70          4.14        1.4589   -6   0   4
                63.75          1.57        1.4579    3   0   4
                63.89         12.00        1.4550   -5   2   4
                63.93          3.75        1.4543    2   2   4
                64.31          4.06        1.4465   -2   2   6
                64.37          1.53        1.4453    3   2   3
                64.89          7.94        1.4350   -3   2   6
                65.65          1.15        1.4203    4   0   3
                66.46         21.88        1.4048    0   4   0
                66.59          4.80        1.4024    2   1   5
                66.75          1.27        1.3995   -3   1   7
                67.07          2.74        1.3936    5   2   0
                67.04          1.26        1.3940   -2   1   7
                67.16         15.09        1.3919    4   2   2
                67.77          1.19        1.3809    2   3   3
                67.76          1.24        1.3810   -4   2   6
                68.38          1.15        1.3701   -6   1   1
                68.76          1.33        1.3634    1   3   4
                69.82          2.03        1.3452    5   0   2
                70.06          3.43        1.3413    0   2   6
                72.02          1.42        1.3096   -6   2   3
                72.76          3.46        1.2981   -6   2   2
                72.98          3.50        1.2947   -6   2   4
                73.09          1.85        1.2929   -4   3   5
                73.53          1.22        1.2864   -5   3   2
                74.12          1.49        1.2775    3   0   5
                74.34          1.90        1.2744    0   1   7
                74.81          3.51        1.2675    4   2   3
                74.93          1.53        1.2657   -3   4   2
                74.83          2.94        1.2672   -3   0   8
                75.05          1.25        1.2641    4   0   4
                75.12          5.93        1.2630   -5   3   1
                75.18          1.40        1.2622   -6   2   1
                75.43          1.38        1.2587    2   0   6
                75.61          4.53        1.2561   -6   2   5
                75.93          1.08        1.2516   -2   0   8
                76.49          2.61        1.2437    3   4   0
                77.22          2.61        1.2338    1   3   5
                77.66          3.74        1.2280    2   4   2
                78.36          1.39        1.2187    5   3   0
                78.45          2.26        1.2176    4   3   2
                79.17          3.55        1.2083   -6   1   7
                79.86          1.29        1.1996   -6   2   6
                80.95          1.89        1.1861    0   2   7
                81.62          2.07        1.1781   -4   4   1
                84.00          1.20        1.1507    4   4   0
                84.45          2.29        1.1457    2   3   5
                84.47          1.43        1.1455   -6   0   8
                86.56          2.03        1.1232    7   1   0
                86.68          1.42        1.1219    0   1   8
                87.41          1.85        1.1144   -7   1   7
                87.82          1.53        1.1103   -5   2   8
                87.86          1.61        1.1099   -1   2   8
                87.86          1.61        1.1099   -1   2   8
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.

